Fwd.Packet.Length.Max,Fwd.Packet.Length.Min,Fwd.Packet.Length.Mean,Bwd.Packet.Length.Max,Bwd.Packet.Length.Min,Bwd.Packet.Length.Mean,Flow.Bytes.s,Flow.Packets.s,Flow.IAT.Mean,Flow.IAT.Max,Flow.IAT.Min,Fwd.IAT.Mean,Fwd.IAT.Max,Fwd.IAT.Min,Bwd.IAT.Mean,Bwd.IAT.Max,Bwd.IAT.Min,Min.Packet.Length,Max.Packet.Length,Packet.Length.Mean,Label
2986,0,282.3333333333,2795,0,1017.9047619048,26416.0432985899,42.2251331499,24220.8181818182,196378.0,0,46335.4782608696,268892.0,0.0,43589.4,206769.0,0.0,0,2986,612.0,MS_ONE_DRIVE
0,0,0.0,0,0,0.0,0.0,10.5903035181,188852.0,188852.0,188852,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,MS_ONE_DRIVE
1272,0,271.4545454545,178,0,44.5,55.7681021474,0.3170538423,3329262.77777778,59574490.0,0,5992673.0,59574490.0,0.0,50237.4285714286,350238.0,0.0,0,1272,167.1,MS_ONE_DRIVE
0,0,0.0,0,0,0.0,0.0,23529.4117647059,56.6666666667,168.0,0,0.0,0.0,0.0,1.0,2.0,0.0,0,0,0.0,MS_ONE_DRIVE
2944,0,781.36,2896,0,956.6470588235,13983.517207906,16.406618508,61685.3614457831,2115559.0,0,104487.448979592,2115559.0,0.0,85201.1818181818,1523395.0,0.0,0,2944,842.2823529412,MS_ONE_DRIVE
0,0,0.0,0,0,0.0,0.0,10.4125992451,192075.0,192075.0,192075,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,MS_ONE_DRIVE
0,0,0.0,0,0,0.0,0.0,35294.1176470588,42.5,85.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,MS_ONE_DRIVE
0,0,0.0,0,0,0.0,0.0,9036.1445783133,166.0,319.0,13,0.0,0.0,0.0,13.0,13.0,13.0,0,0,0.0,MS_ONE_DRIVE
1029,0,456.6666666667,1509,0,338.2857142857,140.0795513637,0.3565062975,2917199.52,61227322.0,0,1063878.63636364,10909756.0,0.0,5598969.53846154,61227594.0,0.0,0,1509,416.4814814815,MS_ONE_DRIVE
53,0,35.3333333333,0,0,0.0,3117647.05882353,88235.2941176471,17.0,33.0,1,17.0,33.0,1.0,0.0,0.0,0.0,0,53,39.75,MS_ONE_DRIVE
0,0,0.0,0,0,0.0,0.0,23.7436634098,56155.3333333333,168055.0,0,0.0,0.0,0.0,205.5,411.0,0.0,0,0,0.0,MS_ONE_DRIVE
182,0,21.4117647059,4344,0,529.6,6979.0812520422,33.292437068,31192.1153846154,316959.0,0,50687.1875,316959.0,0.0,33951.2222222222,150541.0,0.0,0,4344,202.1428571429,MS_ONE_DRIVE
0,0,0.0,6,0,3.0,82.9709117812,34.5712132422,36157.25,144505.0,0,0.0,0.0,0.0,41.3333333333,113.0,0.0,0,6,2.0,MS_ONE_DRIVE
4344,75,1732.4,182,0,30.3333333333,2549.7730459813,3.1713595099,346854.4,2826299.0,84,151349.0,312645.0,168.0,693564.0,2826299.0,310.0,0,4344,1099.0,MS_ONE_DRIVE
1589,0,212.6842105263,0,0,0.0,2599.4226078365,12.221982071,86365.3333333333,680613.0,0,86365.3333333333,680613.0,0.0,0.0,0.0,0.0,0,1589,202.05,MS_ONE_DRIVE
6,6,6.0,0,0,0.0,13081.3953488372,2180.2325581395,688.0,1375.0,1,688.0,1375.0,1.0,0.0,0.0,0.0,6,6,6.0,MS_ONE_DRIVE
4053,0,714.0714285714,2856,0,840.8571428571,23214.7868384743,30.6938565515,32893.0769230769,465092.0,0,49290.3913043478,465092.0,0.0,100368.558823529,617700.0,0.0,0,4053,749.1981132075,MS_ONE_DRIVE
3973,0,398.1034482759,2856,0,954.1,4049.5439339456,6.8911079649,146782.528735632,9066499.0,0,64832.6140350877,648347.0,0.0,440062.172413793,9066499.0,0.0,0,3973,581.0449438202,MS_ONE_DRIVE
2896,0,555.4886363636,3477,0,880.6530612245,7137.1058704179,10.6240398136,94818.2573529412,9141946.0,0,43130.724137931,586385.0,0.0,268617.458333333,9141946.0,0.0,0,3477,666.9202898551,MS_ONE_DRIVE
2896,0,462.9264705882,3477,0,789.8372093023,5077.0077229603,8.6114094503,117180.690909091,8949493.0,0,58673.0746268657,546748.0,0.0,306873.880952381,8949493.0,0.0,0,3477,584.3035714286,MS_ONE_DRIVE
7877,0,720.2340425532,2856,0,823.0769230769,7720.1153786026,10.2881239389,97935.8106060606,8797554.0,0,44391.2043010753,467796.0,0.0,339814.157894737,8797554.0,0.0,0,7877,744.7910447761,MS_ONE_DRIVE
2896,0,672.9054054054,2856,0,708.7317073171,6108.3195865867,8.9084340793,113237.850877193,8793602.0,0,56376.8904109589,641900.0,0.0,322688.15,9225370.0,0.0,0,2896,679.7672413793,MS_ONE_DRIVE
0,0,0.0,0,0,0.0,0.0,6072.8744939271,247.0,493.0,1,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0.0,MS_ONE_DRIVE
0,0,0.0,0,0,0.0,0.0,7075.4716981132,212.0,424.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,MS_ONE_DRIVE
0,0,0.0,0,0,0.0,0.0,7978.7234042553,188.0,375.0,1,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0.0,MS_ONE_DRIVE
0,0,0.0,0,0,0.0,0.0,14778.3251231527,101.5,202.0,1,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0.0,MS_ONE_DRIVE
0,0,0.0,0,0,0.0,0.0,21126.7605633803,71.0,142.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,MS_ONE_DRIVE
182,0,26.0,2896,0,923.6666666667,342.3200110805,0.7774563494,1393433.0,16284665.0,1,2786866.0,16284665.0,278.0,55046.0,146887.0,273.0,0,2896,408.8571428571,MS_ONE_DRIVE
1606,0,305.0,178,0,35.6,33.1951403769,0.1818458885,6049078.2,59976019.0,0,12098156.4,59976019.0,0.0,128614.75,513683.0,0.0,0,1606,167.3333333333,MS_ONE_DRIVE
1698,0,130.6153846154,11584,0,1996.652173913,71082.5911015779,53.7362356871,19141.1142857143,424685.0,1,55828.25,425664.0,2.0,30427.0,424685.0,1.0,0,11584,1287.0540540541,MS_ONE_DRIVE
1546,0,310.6666666667,968,0,217.7142857143,2459.3567344853,9.4367289104,114799.666666667,615027.0,0,275519.2,615578.0,94.0,229561.666666667,615027.0,0.0,0,1546,242.0,MS_ONE_DRIVE
0,0,0.0,7240,0,2654.5,27949.0557520225,22.3739851095,47488.1875,516101.0,0,94976.375,517094.0,0.0,108483.0,516101.0,368.0,0,7240,1179.7777777778,MS_ONE_DRIVE
0,0,0.0,0,0,0.0,0.0,12244.8979591837,122.5,220.0,25,0.0,0.0,0.0,25.0,25.0,25.0,0,0,0.0,MS_ONE_DRIVE
0,0,0.0,0,0,0.0,0.0,13333.3333333333,112.5,224.0,1,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0.0,MS_ONE_DRIVE
0,0,0.0,0,0,0.0,0.0,30927.8350515464,48.5,91.0,6,0.0,0.0,0.0,6.0,6.0,6.0,0,0,0.0,MS_ONE_DRIVE
1589,0,338.8,2896,0,1026.6666666667,7254.6902997529,10.9153560101,96703.7222222222,275524.0,0,162793.666666667,359005.0,39.0,183588.125,283682.0,0.0,0,2896,631.4,MS_ONE_DRIVE
2023,0,161.5882352941,5792,0,2231.2962962963,926.2982350925,0.6470206113,1581488.74418605,59772140.0,0,4250251.0,59772140.0,1.0,316583.0,7284528.0,0.0,0,5792,1399.8222222222,MS_ONE_DRIVE
214,0,52.0,2896,0,1067.2,7651.4982924933,13.0501317376,80884.6666666667,280856.0,1,181990.5,346005.0,1908.0,131313.666666667,287434.0,1.0,0,2896,557.0,MS_ONE_DRIVE
1428,0,314.7,5792,0,1522.2857142857,8336.7861064437,10.2677217858,103479.625,281525.0,1,183963.777777778,545520.0,65.0,230289.5,287044.0,1.0,0,5792,766.8333333333,MS_ONE_DRIVE
1460,0,488.0,3749,0,514.3333333333,16043.8519280987,32.1666583813,32568.4761904762,125143.0,0,56994.8333333333,147299.0,0.0,62732.625,135561.0,79.0,0,3749,477.0869565217,MS_ONE_DRIVE
1340,0,260.1666666667,178,0,44.5,29.1391378753,0.16756261,6631020.55555556,59435107.0,0,11935837.0,59435107.0,86.0,81272.3333333333,242292.0,0.0,0,1340,158.0909090909,MS_ONE_DRIVE
1460,0,266.0,178,0,25.4285714286,579.7093212428,3.9783973026,270692.692307692,3155667.0,0,586500.833333333,3155667.0,30.0,60473.1666666667,361269.0,0.0,0,1460,136.0,MS_ONE_DRIVE
1272,0,248.6666666667,178,0,44.5,4631.0290035523,27.7307125961,40067.8888888889,234584.0,6,72122.2,234875.0,75.0,78350.6666666667,234584.0,161.0,0,1272,151.8181818182,MS_ONE_DRIVE
1228,0,241.3333333333,178,0,44.5,497.5632863168,3.0600448113,363102.888888889,3023102.0,1,653585.2,3023102.0,34.0,81476.3333333333,243569.0,300.0,0,1228,147.8181818182,MS_ONE_DRIVE
806,0,170.8333333333,178,0,44.5,20.2695414302,0.1684916162,6594459.33333333,59112832.0,1,11870026.8,59112832.0,1.0,78962.3333333333,236343.0,1.0,0,806,109.3636363636,MS_ONE_DRIVE
2712,0,705.5,1887,0,271.4444444444,140.3595540728,0.2950553257,3601019.5625,56674121.0,0,134598.857142857,324725.0,1.0,7202018.25,56674124.0,0.0,0,2712,449.2777777778,MS_ONE_DRIVE
0,0,0.0,0,0,0.0,0.0,12422.3602484472,161.0,161.0,161,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,MS_ONE_DRIVE
1205,0,492.0,3149,0,1532.3333333333,12779.4041064377,13.1454544535,82411.25,775633.0,0,164822.5,775633.0,0.0,416.2,1964.0,0.0,0,3149,939.6428571429,MS_ONE_DRIVE
0,0,0.0,0,0,0.0,0.0,10.22207457,195655.0,195655.0,195655,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,MS_ONE_DRIVE
2966,0,713.0769230769,178,0,25.4285714286,161.6626212944,0.453448034,2290144.53846154,59009808.0,0,4961979.83333333,59009808.0,0.0,41001.1538461538,532192.0,0.0,0,2966,343.7857142857,MS_ONE_DRIVE
0,0,0.0,0,0,0.0,0.0,47058.8235294118,28.3333333333,84.0,0,0.0,0.0,0.0,0.5,1.0,0.0,0,0,0.0,MS_ONE_DRIVE
2896,0,1042.9523809524,178,0,14.8333333333,372.2783273065,0.7526518433,1358831.81818182,59089389.0,0,2989430.0,59089389.0,0.0,30371.8695652174,695306.0,0.0,0,2896,483.8695652174,MS_ONE_DRIVE
0,0,0.0,0,0,0.0,0.0,33613.4453781513,39.6666666667,117.0,1,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0.0,MS_ONE_DRIVE
1340,0,283.6363636364,178,0,50.8571428571,137.1810594632,0.7103737256,1490516.17647059,24948746.0,0,2533877.5,24948746.0,0.0,64814.1666666667,387300.0,0.0,0,1340,182.9473684211,MS_ONE_DRIVE
0,0,0.0,0,0,0.0,0.0,7380.073800738,180.6666666667,509.0,0,0.0,0.0,0.0,16.5,33.0,0.0,0,0,0.0,MS_ONE_DRIVE
1428,0,128.0,2896,0,433.3571428571,1979.4758154602,7.0524650506,147046.037037037,3196218.0,0,305403.307692308,3196218.0,0.0,45442.9230769231,159667.0,0.0,0,2896,271.0,MS_ONE_DRIVE
0,0,0.0,0,0,0.0,0.0,27.4712067414,48535.6666666667,145427.0,1,0.0,0.0,0.0,90.0,179.0,1.0,0,0,0.0,MS_ONE_DRIVE
513,0,26.3076923077,3020,0,1650.6769230769,1798.4292533512,1.7267046007,584760.553398058,59313912.0,0,1585008.86842105,59313912.0,0.0,14301.234375,482378.0,0.0,0,3020,1031.6190476191,MS_ONE_DRIVE
0,0,0.0,0,0,0.0,0.0,35714.2857142857,37.3333333333,111.0,0,0.0,0.0,0.0,0.5,1.0,0.0,0,0,0.0,MS_ONE_DRIVE
2954,0,529.5,178,0,29.6666666667,112.2382083517,0.4014481372,2599285.34782609,59392902.0,0,5434869.36363636,59392902.0,0.0,35475.1818181818,386106.0,0.0,0,2954,268.4,MS_ONE_DRIVE
0,0,0.0,0,0,0.0,0.0,14652.0146520146,91.0,206.0,0,0.0,0.0,0.0,33.5,67.0,0.0,0,0,0.0,MS_ONE_DRIVE
0,0,0.0,0,0,0.0,0.0,11267.6056338028,118.3333333333,250.0,0,0.0,0.0,0.0,52.5,105.0,0.0,0,0,0.0,MS_ONE_DRIVE
1820,0,364.0,1326,0,331.5,105.5861217011,0.3020581994,3505362.64705882,59076997.0,0,6621240.55555556,59076997.0,0.0,73310.0,512288.0,0.0,0,1820,331.1578947368,MS_ONE_DRIVE
1589,0,323.3,5792,0,1063.4,7133.0359820437,10.2877853639,102318.578947368,758696.0,1,216005.888888889,1036093.0,52.0,215772.333333333,758696.0,265.0,0,5792,660.3333333333,MS_ONE_DRIVE
214,0,61.2,5792,0,975.0,5264.9666324555,9.7525182395,107664.5,767681.0,39,239254.444444444,769928.0,415.0,215188.0,767681.0,79.0,0,5792,515.3181818182,MS_ONE_DRIVE
2896,1049,1894.4489795918,0,0,0.0,1560.4566946455,1.2103339727,837855.112676056,59051975.0,0,9067.5208333333,282811.0,0.0,2703968.77272727,59051975.0,0.0,0,2896,1291.4520547945,MS_ONE_DRIVE
0,0,0.0,0,0,0.0,0.0,14563.1067961165,103.0,206.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,MS_ONE_DRIVE
5744,0,1331.2,453,0,51.4117647059,326.4653842528,0.5012423134,2059399.29032258,62162536.0,0,4560098.42857143,62162562.0,12.0,103815.375,1421345.0,0.0,0,5744,631.5757575758,MS_ONE_DRIVE
0,0,0.0,10136,94,2647.3333333333,57037.5456939542,27.9904530457,35963.0662251656,4574896.0,0,159718.323529412,4574896.0,0.0,7372.8017241379,121497.0,0.0,0,10136,2024.431372549,MS_ONE_DRIVE
933,0,139.375,2461,0,551.5,618.12434471,1.9560896984,550548.923076923,6484216.0,18,1022448.0,6484216.0,278.0,102622.4,133120.0,1705.0,0,2461,294.9333333333,MS_ONE_DRIVE
1626,0,308.3333333333,0,0,0.0,30.9033670588,0.1670452273,6651558.55555556,59275512.0,0,11972805.4,59275512.0,121.0,371.3333333333,1113.0,0.0,0,1626,168.1818181818,MS_ONE_DRIVE
2023,0,126.4375,8688,0,2843.0,923.8095644721,0.5769688572,1784172.14705882,59989111.0,0,4044123.53333333,59989111.0,1.0,37353.2777777778,428376.0,1.0,0,8688,1556.6666666667,MS_ONE_DRIVE
1573,0,329.2,1448,0,621.25,6288.7241395059,13.7009240512,77281.1764705882,253717.0,1,145975.555555556,280026.0,32.0,151189.142857143,268481.0,1.0,0,1573,434.8421052632,MS_ONE_DRIVE
1333,0,189.6,4344,0,1186.3333333333,9635.1767866804,14.5604357709,72494.7777777778,253867.0,7,144989.555555556,278521.0,71.0,131299.0,262399.0,7.0,0,4344,628.65,MS_ONE_DRIVE
1589,0,338.8,2896,0,987.25,8651.2457916588,13.7978401781,76738.3529411765,254994.0,1,144950.222222222,277390.0,13.0,149914.714285714,513917.0,1.0,0,2896,594.0,MS_ONE_DRIVE
2023,0,126.4375,5910,0,1869.64,72704.2851157791,61.128613111,16767.925,424541.0,0,44714.4666666667,425143.0,0.0,27930.4583333333,424541.0,0.0,0,5910,1161.0476190476,MS_ONE_DRIVE
1863,0,259.4666666667,10136,0,2385.5882352941,1525.5808173813,0.954600238,1060653.4125,53116275.0,0,2925940.44827586,53116275.0,16.0,1697041.42,53116596.0,0.0,0,10136,1580.6341463415,MS_ONE_DRIVE
0,0,0.0,0,0,0.0,0.0,30612.2448979592,49.0,98.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,MS_ONE_DRIVE
2954,0,529.5,178,0,35.6,56.4671289442,0.1851381277,5941509.8,59120173.0,1,11883019.6,59120173.0,1.0,73613.75,293278.0,2.0,0,2954,279.5833333333,MS_ONE_DRIVE
3029,0,71.3555555556,8616,0,2508.8823529412,28067.6075747703,20.5429106095,49191.0,1803479.0,0,106207.840909091,1803479.0,0.0,33481.14,885194.0,0.0,0,8616,1352.206185567,MS_ONE_DRIVE
182,0,16.5454545455,2872,0,897.1428571429,1110.3836855047,3.0929907674,342330.0,5265400.0,0,581961.0,5265400.0,0.0,77379.5,258039.0,63.0,0,2872,340.1052631579,MS_ONE_DRIVE
0,0,0.0,4344,0,1542.0909090909,285.1569495411,0.5211263005,1982884.63333333,59095765.0,0,3130870.47368421,59095765.0,0.0,39035.6,208318.0,4.0,0,4344,530.09375,MS_ONE_DRIVE
221,0,44.2,178,0,35.6,1690.735279162,42.3743177735,26221.3333333333,211194.0,1,58998.0,211956.0,67.0,53007.0,211194.0,1.0,0,221,36.2727272727,MS_ONE_DRIVE
1600,0,303.5,178,0,35.6,9031.0280644054,49.6955021053,22134.8,196262.0,1,44269.6,197184.0,67.0,49513.5,196262.0,1.0,0,1600,166.5833333333,MS_ONE_DRIVE
1460,0,390.1428571429,178,0,29.6666666667,12966.9830034011,57.948016172,18694.9166666667,195383.0,1,37389.8333333333,195999.0,77.0,39519.2,195383.0,1.0,0,1460,207.7857142857,MS_ONE_DRIVE
1460,0,446.1428571429,178,0,29.6666666667,8606.8886397414,33.8956535343,31960.8333333333,295431.0,0,63921.6666666667,295863.0,7.0,59361.8,295431.0,0.0,0,1460,235.7857142857,MS_ONE_DRIVE
1638,0,309.8333333333,178,0,35.6,8503.6924477025,45.9207741408,23954.3,210498.0,1,47908.6,210957.0,32.0,52868.25,210498.0,1.0,0,1638,169.75,MS_ONE_DRIVE
1460,0,280.1666666667,178,0,29.6666666667,705.4206587695,4.553549169,239573.363636364,2340253.0,1,527061.4,2340253.0,94.0,58950.6,292958.0,1.0,0,1460,143.0,MS_ONE_DRIVE
1406,0,271.1666666667,178,0,44.5,30.4512853496,0.168705182,6586111.33333333,59059905.0,1,11855000.4,59059905.0,79.0,71516.3333333333,212205.0,362.0,0,1406,164.0909090909,MS_ONE_DRIVE
1925,0,344.3636363636,2896,0,1154.4615384615,34990.2313662963,44.6778864009,22858.6595744681,226388.0,0,51159.8571428571,283255.0,0.0,28857.44,194185.0,0.0,0,2896,767.1836734694,MS_ONE_DRIVE
0,0,0.0,0,0,0.0,0.0,22.1148423765,90437.0,90437.0,90437,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,MS_ONE_DRIVE
1466,0,449.7,354,0,118.0,169.2900972495,0.5786133923,1774979.7027027,51066066.0,0,3456539.42105263,51066066.0,0.0,3863120.58823529,51066952.0,0.0,0,1466,285.0769230769,MS_ONE_DRIVE
0,0,0.0,2896,0,1652.375,1755.3596756907,1.6432843624,614746.969387755,59141592.0,0,1771917.73529412,59141592.0,0.0,17506.5079365079,429100.0,0.0,0,2896,1057.52,MS_ONE_DRIVE
0,0,0.0,0,0,0.0,0.0,36036.036036036,37.0,97.0,1,0.0,0.0,0.0,7.0,13.0,1.0,0,0,0.0,MS_ONE_DRIVE
3404,0,435.8,178,0,29.6666666667,13243.3958606662,61.8062598504,16950.0476190476,353660.0,0,39550.1111111111,354998.0,0.0,32284.9090909091,353660.0,0.0,0,3404,204.9565217391,MS_ONE_DRIVE
1925,0,283.5714285714,5792,0,1206.16,25075.8482863126,34.8879077853,29214.4423076923,537256.0,0,56264.8518518518,537978.0,0.0,52613.3333333333,537256.0,0.0,0,5792,705.4444444444,MS_ONE_DRIVE
1573,0,308.0909090909,2920,0,543.5833333333,7525.7158996693,17.4628193798,59867.4545454545,280175.0,38,131708.4,281644.0,90.0,119523.272727273,280175.0,78.0,0,2920,413.0,MS_ONE_DRIVE
1589,0,311.0,1460,0,567.9285714286,8691.9700932637,19.1082705181,54513.9166666667,278741.0,5,130833.4,280329.0,118.0,100401.615384615,278741.0,5.0,0,1589,437.3846153846,MS_ONE_DRIVE
1589,0,347.9,2920,0,896.8333333333,10905.9580333895,16.8479093276,62180.9523809524,277581.0,1,145088.888888889,278151.0,80.0,118647.909090909,277581.0,59.0,0,2920,619.1739130435,MS_ONE_DRIVE
405,0,147.5,1141,0,507.1111111111,5650.4735193155,18.7338086368,56048.4,348091.0,1,70238.0909090909,348617.0,1.0,139303.875,348091.0,1.0,0,1141,287.9090909091,MS_ONE_DRIVE
1448,0,798.1818181818,533,0,66.5714285714,6319.1858856627,14.3329988967,71430.2380952381,2457719.0,0,23899.9523809524,153504.0,0.0,149019.85,2457719.0,0.0,0,1448,430.8636363636,MS_ONE_DRIVE
2289,0,776.5,214,0,21.4,18348.8559273313,45.992871105,22886.8421052632,98027.0,0,44056.0,99440.0,13.0,48310.8888888889,196543.0,0.0,0,2289,379.9523809524,MS_ONE_DRIVE
0,0,0.0,0,0,0.0,0.0,125000.0,12.0,23.0,1,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0.0,MS_ONE_DRIVE
6,0,2.4,0,0,0.0,82.2486788806,61.6865091604,18237.375,145455.0,0,36474.75,145886.0,0.0,9.6666666667,27.0,1.0,0,6,1.2,MS_ONE_DRIVE
1448,0,685.2,0,0,0.0,57.420857223,0.1508428824,7458091.375,59262665.0,0,100492.25,401105.0,0.0,19888202.0,59262665.0,6.0,0,1448,342.6,MS_ONE_DRIVE
13032,0,3304.5294117647,0,0,0.0,65868.5724000868,26.1862467487,38475.1127819549,2240344.0,0,28098.3069306931,1304546.0,0.0,165056.677419355,2240344.0,0.0,0,13032,2507.4814814815,MS_ONE_DRIVE
13032,0,2625.4,2773,0,277.3,18177.7262460774,8.6412465517,118354.136363636,2136125.0,0,90330.8529411765,1737469.0,0.0,578591.111111111,2136125.0,211.0,0,13032,2341.1739130435,MS_ONE_DRIVE
14480,0,2712.8125,2757,0,131.2857142857,26667.8485885827,13.8381129306,73326.8970588235,1608310.0,0,71867.7872340426,1037190.0,1.0,249295.25,1608310.0,3.0,0,14480,1920.2857142857,MS_ONE_DRIVE
0,0,0.0,0,0,0.0,0.0,13605.4421768707,147.0,147.0,147,147.0,147.0,147.0,0.0,0.0,0.0,0,0,0.0,MS_ONE_DRIVE
0,0,0.0,0,0,0.0,0.0,2958.5798816568,676.0,676.0,676,676.0,676.0,676.0,0.0,0.0,0.0,0,0,0.0,MS_ONE_DRIVE
10052,0,2961.6842105263,581,0,18.6097560976,37204.3129382236,25.9396217543,39045.3076923077,1769366.0,0,34490.1081081081,381626.0,1.0,76138.3,1769366.0,0.0,0,10052,1440.05,MS_ONE_DRIVE
0,0,0.0,0,0,0.0,0.0,60606.0606060606,33.0,33.0,33,33.0,33.0,33.0,0.0,0.0,0.0,0,0,0.0,MS_ONE_DRIVE
0,0,0.0,0,0,0.0,0.0,4140.7867494824,483.0,483.0,483,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,MS_ONE_DRIVE
1272,0,249.3333333333,178,0,44.5,54.3213387556,0.3245002315,3424068.77777778,30270936.0,0,6163323.8,30270936.0,0.0,181635.666666667,544153.0,29.0,0,1272,152.1818181818,MS_ONE_DRIVE
1673,0,204.6896551724,8688,0,1727.8048780488,963.9205018192,0.8788480141,1154343.79710145,59073522.0,0,2844632.92857143,59073522.0,1.0,514394.625,11704516.0,0.0,0,8688,1081.3521126761,MS_ONE_DRIVE
1272,0,249.5,178,0,44.5,27.9519774681,0.1668774774,6658244.88888889,59379204.0,1,11984840.8,59379204.0,1.0,181502.0,543709.0,1.0,0,1272,152.2727272727,MS_ONE_DRIVE
1448,0,278.3333333333,178,0,29.6666666667,30.527327368,0.1982293985,5503265.90909091,59993280.0,0,12107185.0,59993280.0,3.0,108442.8,541090.0,0.0,0,1448,142.1538461538,MS_ONE_DRIVE
565,0,106.7142857143,10136,0,1749.1,272.4013193436,0.2539106497,4184542.875,65922586.0,73,171683.333333333,263853.0,122865.0,7425220.0,65922659.0,110.0,0,10136,1013.2222222222,MS_ONE_DRIVE
421,0,67.0,2896,0,868.2,77.971225306,0.2207923047,4877539.0,58664104.0,118,7926000.875,58664104.0,37126.0,1118050.0,3338540.0,272036.0,0,2896,329.6,MS_ONE_DRIVE
224,0,44.8,178,0,29.6666666667,6.6498224349,0.1819603154,6045274.2,59636606.0,1,15113185.5,59636606.0,187.0,163121.6,814244.0,1.0,0,224,33.5,MS_ONE_DRIVE
1909,0,313.0,5221,0,1316.5714285714,5031.6143794323,7.3697712927,143227.722222222,428072.0,28,234372.636363636,487648.0,5835.0,306200.166666667,553621.0,160839.0,0,5221,648.6,MS_ONE_DRIVE
338,0,13.52,7240,0,2203.3793103448,586.5506071519,0.4930838282,2066317.86792453,59753107.0,1,4563118.625,59753107.0,1.0,1777186.53571429,48768382.0,1.0,0,7240,1167.9272727273,MS_ONE_DRIVE
223,0,44.6,178,0,44.5,6.6954448351,0.1502718292,7486433.125,59651537.0,1,14972866.25,59651537.0,1315.0,79779.6666666667,236418.0,1.0,0,223,40.1,MS_ONE_DRIVE
1061,0,85.2727272727,5792,0,1914.0357142857,35836.6691906336,32.3033308611,31588.3265306122,583800.0,0,73706.0952380953,583800.0,0.0,35692.6666666667,256071.0,3.0,0,5792,1087.6274509804,MS_ONE_DRIVE
2441,0,142.2923076923,12240,0,2288.6525423729,85590.328424655,56.0775844106,17930.4175824176,440815.0,1,50989.625,440815.0,1.0,24643.6837606838,596631.0,1.0,0,12240,1517.9891304348,MS_ONE_DRIVE
1925,0,236.75,2872,0,894.0833333333,13208.4518806372,25.4761075055,40706.2592592593,251524.0,0,73271.2666666667,251524.0,0.0,62813.3636363636,126814.0,1.0,0,2872,500.5862068966,MS_ONE_DRIVE
0,0,0.0,17376,480,1637.5669642857,3063.9451615669,4.8697027908,205704.178694158,15061315.0,0,334412.938547486,15061344.0,0.0,533676.780269058,15061349.0,1.0,0,17376,628.1078767123,MS_ONE_DRIVE
1272,0,248.5,178,0,44.5,6290.3274437677,37.6891997829,29480.8888888889,242560.0,0,53065.6,243106.0,45.0,81115.0,242560.0,0.0,0,1272,151.7272727273,MS_ONE_DRIVE
0,0,0.0,8688,531,1554.8544600939,2767.023318837,4.4949591331,222885.718808194,7800526.0,0,369412.441358025,7800526.0,0.0,564103.452830189,9021058.0,35.0,0,8688,614.4415584416,MS_ONE_DRIVE
1460,0,446.7142857143,178,0,25.4285714286,54.6568821201,0.2315268834,4651395.38461538,59939881.0,0,10078023.3333333,59939881.0,104.0,88000.1666666667,308301.0,0.0,0,1460,220.3333333333,MS_ONE_DRIVE
1902,0,597.3333333333,1037,0,199.125,87.1609056484,0.2357065248,4568915.0,58585932.0,1,161992.6,344553.0,57.0,8485111.14285714,58586011.0,1.0,0,1902,345.1333333333,MS_ONE_DRIVE
421,0,60.3,877,0,367.25,48.9977825193,0.3310660981,3252894.46153846,41019093.0,14,4698625.33333333,41019093.0,14.0,371769.0,752867.0,117666.0,0,877,138.1333333333,MS_ONE_DRIVE
0,0,0.0,5792,358,1507.9915254237,3447.8860633346,5.8419698898,171459.481727575,9483348.0,0,282018.054644809,9483583.0,0.0,437957.825531915,9483429.0,2.0,0,5792,589.2152317881,MS_ONE_DRIVE
0,0,0.0,0,0,0.0,0.0,10101.0101010101,198.0,198.0,198,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,MS_ONE_DRIVE
421,0,67.0,1436,0,621.0,81.188972648,0.2624290025,4064591.4,60149509.0,0,102420.25,162019.0,2.0,10141414.0,60188825.0,5.0,0,1436,291.1764705882,MS_ONE_DRIVE
533,0,71.8947368421,2896,0,1175.0,12279.010463442,21.9833792721,46867.3636363636,662376.0,0,85923.5,662376.0,0.0,51158.3571428571,186458.0,1.0,0,2896,542.6,MS_ONE_DRIVE
